image_id,mean,variance,sd,mad,medad,lc,lp,percentile_25,percentile_75,contrast,dissimilarity,homogeneity,ASM,energy,correlation,class
nonDem256.jpg,75.11273492132867,7299.1536206015,85.43508424881139,77.87761788109623,31.0,252,0.0023492132867132865,0.0,154.0,225.79732331636478,7.876991063269088,0.4930829679378869,0.19376157959768242,0.4401835748840277,0.9869331366075461,NonDemented
nonDem257.jpg,58.58347902097902,4129.090387022287,64.257998622913,59.15362774176763,29.0,250,0.002595061188811189,0.0,118.0,119.52922069278429,5.521269864955684,0.5149559255843489,0.19630767369487956,0.44306621818288017,0.9873108580646734,NonDemented
nonDem258.jpg,79.87617460664336,7773.899904378602,88.1697221521005,81.08862554063377,37.0,255,0.002649694055944056,0.0,163.0,210.862223179196,7.137612177932169,0.4980303476965451,0.19284935403358802,0.43914616477158036,0.9883332854612162,NonDemented
nonDem259.jpg,78.10298295454545,7234.135974493592,85.05372404835424,78.30372855349552,43.5,255,0.003032124125874126,0.0,156.0,250.2354738690483,7.740013835689751,0.49426112510873355,0.19286694578134264,0.4391661938051956,0.9843619957044847,NonDemented
nonDem26.jpg,73.92490712412588,6727.339121768036,82.02035797146972,75.95824512252422,31.0,250,0.0030048076923076925,0.0,153.0,272.4400840481103,7.567481054546079,0.49715320131760193,0.19415081042291307,0.44062547636616867,0.9817353537644935,NonDemented
nonDem260.jpg,67.63502513111888,6192.05563185033,78.68961578156504,70.15500235651996,31.0,255,0.002212631118881119,0.0,137.0,257.93435589809087,8.456535579258343,0.4887219125164248,0.19300151686760691,0.43931937911684127,0.9819341001997284,NonDemented
nonDem261.jpg,74.20307036713287,7009.701059191727,83.72395749838708,76.43342985438335,32.0,253,0.0028135926573426575,0.0,150.0,260.6690418939397,8.130738475505495,0.49236918325077933,0.1937299252621569,0.4401476175809167,0.983674466466293,NonDemented
nonDem262.jpg,81.78299825174825,7803.902975800696,88.3397021491509,81.79526965808995,45.0,255,0.002212631118881119,0.0,162.0,192.0455495279457,6.767757104331395,0.5016442353491902,0.1935003475742982,0.4398867440311179,0.9892067666965382,NonDemented
nonDem263.jpg,80.31091564685315,7768.487138278724,88.13902165487613,80.99606148485066,41.0,255,0.0022945804195804195,0.0,161.0,207.68452819922823,7.3623740827606525,0.4965981079840974,0.19413459826640111,0.44060707922864917,0.9884275414993285,NonDemented
nonDem264.jpg,73.20096700174825,6763.863485734487,82.24271083648986,75.40335138673404,34.0,255,0.003032124125874126,0.0,153.0,249.1141488160356,8.209137372788973,0.4893759434290611,0.1930324216318102,0.43935455116774447,0.9837818884293459,NonDemented
nonDem265.jpg,82.07419143356644,7814.789294582233,88.40129690554451,82.0597623931125,46.0,254,0.002895541958041958,0.0,165.0,256.33142972848145,7.553015905432403,0.49466986763715465,0.1933251967452546,0.4396876126811564,0.9850588839822115,NonDemented
nonDem266.jpg,69.1444493006993,6409.595830203723,80.05995147515219,72.07913414403286,30.0,255,0.0021033653846153845,0.0,142.0,245.22081546357367,7.8012974803568795,0.49514942476568785,0.19347107387633627,0.4398534686419288,0.9835573066251584,NonDemented
nonDem267.jpg,83.53878933566433,8135.151194251076,90.19507300430038,83.75986450977317,43.0,252,0.0026770104895104895,0.0,168.0,202.92781320240465,7.010020734189311,0.5015075005940293,0.19348960387184524,0.4398745319654745,0.9890306679872374,NonDemented
nonDem268.jpg,74.55761035839161,6998.755258406745,83.65856356887049,76.1892596534939,38.0,255,0.002267263986013986,0.0,151.0,185.94821340194903,7.029620458430145,0.4975829115482531,0.19461471764668264,0.4411515812582821,0.9888908740997477,NonDemented
nonDem269.jpg,80.54406140734265,7742.889885515459,87.99369230527526,81.2842291761502,41.0,255,0.0031140734265734265,0.0,164.0,234.13377608187147,7.548599067114992,0.4934949933497063,0.1929610696552778,0.4392733427551435,0.9865951614334568,NonDemented
nonDem27.jpg,81.55692744755245,7889.547567832148,88.8231251861369,82.3066702575997,38.0,251,0.0026223776223776225,0.0,163.0,199.4750043534732,6.982084226066945,0.5009030433331036,0.19506256630251878,0.44165888002226195,0.9890173526594684,NonDemented
nonDem270.jpg,70.1063701923077,6126.550420522049,78.27228385911611,71.6862162589514,32.0,249,0.0029228583916083915,0.0,143.0,219.57057380201877,7.335817837360082,0.49720317151486126,0.1933802021368807,0.43975015876845425,0.9841713825665332,NonDemented
nonDem271.jpg,71.0034145541958,6633.810548874036,81.44820776956382,73.2097827344834,33.0,255,0.002567744755244755,0.0,145.0,227.91304451177712,8.026832333212951,0.49058001293533443,0.1943172464474928,0.4408142992774767,0.9853596668615338,NonDemented
nonDem272.jpg,73.8938756555944,7014.719916600798,83.75392478326492,76.15905105372187,33.0,254,0.00275895979020979,0.0,151.0,284.55989087262424,8.716190515086055,0.4864299817490376,0.19225762356206805,0.4384719187839377,0.9820598201692714,NonDemented
nonDem273.jpg,77.20749562937063,7220.252837172184,84.97207092434657,77.98939095623564,39.0,255,0.002840909090909091,0.0,153.0,201.836136180209,7.280883399420418,0.498157688858482,0.19438084655670704,0.4408864327201587,0.9878668843917694,NonDemented
nonDem274.jpg,77.93184549825175,7120.311214885221,84.38193654381973,78.21040088370572,43.0,255,0.0028682255244755245,0.0,155.0,247.59122264949838,7.561628741968889,0.49194077747352194,0.19276306157502815,0.4390479035082939,0.9841683294243678,NonDemented
nonDem275.jpg,64.02540428321679,4849.29174972729,69.63685625965097,64.5559414174249,31.0,255,0.005599868881118881,0.0,128.0,143.36320285641705,6.035169108276023,0.5092833483967859,0.1953453475610788,0.4419788994523141,0.9868534339645436,NonDemented
nonDem276.jpg,75.3866368006993,6651.118650096234,81.55439074688887,75.52032134620256,40.0,250,0.003414554195804196,0.0,151.0,172.98026303260121,6.398785397352185,0.5036796989257132,0.1925555238969602,0.438811490160593,0.9885348804418675,NonDemented
nonDem277.jpg,79.72568837412588,7724.411094915128,87.88862892840648,80.77734122490135,38.0,252,0.0021579982517482515,0.0,161.0,196.27373450112646,7.080138057266595,0.5018182918579284,0.19356132590223457,0.439956049966624,0.9891679845534831,NonDemented
nonDem278.jpg,77.33315122377623,7469.451783426432,86.4259902079602,78.92675014766155,37.0,255,0.0026223776223776225,0.0,157.0,256.41275477185263,8.145369254314573,0.4898724677300803,0.1924758415458685,0.4387206873921818,0.984943593849452,NonDemented
nonDem279.jpg,82.10284637237763,7792.404550464597,88.27459742453996,81.95402346203464,49.0,255,0.0028135926573426575,0.0,164.0,231.5455634922837,7.167315420112573,0.49345646142775446,0.19230869377123974,0.43853015149615393,0.986569587328108,NonDemented
nonDem28.jpg,76.7193236451049,7559.211239358979,86.94372455421367,79.86204205634768,32.0,255,0.002212631118881119,0.0,160.0,302.8709468438756,8.39541756483959,0.49088137379789676,0.19276783200503678,0.4390533361734503,0.9823072430747899,NonDemented
nonDem280.jpg,73.97112652972028,7028.9741717860015,83.83897764039112,76.34053316759453,31.5,249,0.002403846153846154,0.0,152.0,199.12723347556312,7.4239889904274605,0.49660952793688795,0.194374263973897,0.44087896748869415,0.9881776339532793,NonDemented
nonDem281.jpg,82.88521634615384,8129.84182908344,90.16563552198498,83.69616810848406,38.5,254,0.002840909090909091,0.0,169.0,200.37681250672904,7.235224325064337,0.5007770925273574,0.19443354594883128,0.4409461939384796,0.9893149243441596,NonDemented
nonDem282.jpg,83.69673295454545,8094.242054448792,89.96800572675151,83.55258630751352,50.0,252,0.0021033653846153845,0.0,172.0,195.54992497165222,7.236383744806517,0.49570403963272763,0.19442611748928842,0.4409377705405701,0.9893430174452151,NonDemented
nonDem283.jpg,79.47650786713287,7545.994203364449,86.86768215720072,80.01308638640643,42.0,254,0.0022945804195804195,0.0,161.0,235.897033506335,7.525024188013049,0.4937083111073793,0.19311013187151732,0.43944297909002633,0.9860920215429965,NonDemented
nonDem284.jpg,76.38584462412588,6745.7608431130975,82.13258088671692,76.2352204289936,45.0,254,0.002704326923076923,0.0,153.0,201.48273383724154,7.092229155503446,0.4999021126439923,0.19454711189187313,0.4410749504243844,0.9864937587029233,NonDemented
nonDem285.jpg,84.0425590034965,8087.3418294654875,89.92964933471879,83.80806230030826,48.0,252,0.002567744755244755,0.0,169.0,225.89902103695204,7.3475776721898,0.4983935320667605,0.19297300335304812,0.4392869259983139,0.9873727524801533,NonDemented
nonDem286.jpg,78.22058020104895,7419.612484016513,86.1371724867755,78.98852705462323,40.5,249,0.0022399475524475525,0.0,156.0,235.78186442700098,7.738633575005224,0.4935811067106989,0.19342425564703347,0.43980024516481736,0.9859650257078967,NonDemented
nonDem287.jpg,71.38461538461539,6754.632720044378,82.18657262621662,73.5471523668639,33.0,254,0.0018575174825174825,0.0,141.0,255.96295490814373,8.391663251037244,0.49029196532336294,0.19383162237755017,0.4402631285692116,0.9836493682003628,NonDemented
